常居:湖北武汉;157353420;2017-02-05加入;复仇者联盟2：奥创纪元:0，复仇者联盟:0，流浪地球:5，疯狂的外星人:5，飞驰人生:4，动物世界:4，小偷家族:5，大象席地而坐:5，西虹市首富:4，我不是药神:5，后来的我们:1，黑衣人3:3，环太平洋：雷霆再起:2，辩护人:4，舌尖上的中国 第一季:5，舌尖上的中国 第三季:1，西游记女儿国:2，唐人街探案2:3，移动迷宫3：死亡解药:2，神秘巨星:4，当幸福来敲门:5，奇迹时刻:1，风筝:5，十万个冷笑话2:4，死侍:4，天才枪手:5，羞羞的铁拳:4，梵高传:4，驴得水:5，鲛珠传:2，心理罪:3，功夫:5，三生三世十里桃花:2，战狼2:4，大护法:5，悟空传:2，极限挑战 第三季:3，这个杀手不太冷:5，老炮儿:3，变形金刚5：最后的骑士:2，E.T. 外星人:5，思美人:1，七十二层奇楼:2，夏洛特烦恼:3，乘风破浪:4，
常居:北京;136197549;2015-10-17加入;风中有朵雨做的云:3，女王旅途:4，离魂异客:4，绿光:0，两天一夜:4，再见，孩子们:0，君臣人子小命呜呼:0，蒙古精神:4，蓝白红三部曲之蓝:3，复仇者联盟4：终局之战:4，银色·性·男女:4，女孩帮:4，暴雨将至:0，三轮车夫:4，傲气盖天:3，花火:4，复仇者联盟3：无限战争:4，生命的圆圈:3，季风婚宴:4，玛德莲堕落少女:4，第三人:0，雷神3：诸神黄昏:0，米勒的十字路口:0，花容月貌:4，回归:4，蜘蛛侠：英雄归来:0，米兰奇迹:5，银河护卫队2:0，金刚狼3：殊死一战:0，维拉·德雷克:4，恐惧的代价:5，奥赛罗:4，地狱门:4，雁南飞:4，甜蜜的生活:0，妖夜慌踪:0，蓝丝绒:0，奇异博士:0，巴黎浮世绘:0，工人阶级上天堂:5，维莉蒂安娜:4，豹:0，诀窍:4，幽情密使:0，过客:0，爵士春秋:0，影武者:5，刺杀肯尼迪:5，埃尔特里亚的梦想:4，铁人:3，恋恋山城:4，大同:5，死侍:2，大失踪:4，德州巴黎:3，蚁人:4，神奇四侠2015:0，爸爸去出差:5，去年在马里昂巴德:0，广岛之恋:0，教会:3，在撒旦的阳光下:0，武林孤儿:4，黎巴嫩:0，征服者佩尔:5，性、谎言和录像带:0，双重赔偿:3，我心狂野:4，瑟堡的雨伞:4，钢琴课:3，超凡蜘蛛侠2:0，巴顿·芬克:4，秘密与谎言:4，樱桃的滋味:4，复仇者联盟2：奥创纪元:4，银河护卫队:0，鳗鱼:0，永恒和一日:0，罗塞塔:5，第25小时:0，黑暗中的舞者:5，丛林热:4，儿子的房间:3，钢琴家:3，神话:0，死灵魂:5，孩子:4，美女与野兽:4，绿皮书:3，种族情深:0，自杀小队:0，飞驰人生:3，无主之地:4，X战警：逆转未来:0，一个明星的诞生:3，出租车:5，洛奇:3，海上火焰:4，疯狂的外星人:4，十三陵水库畅想曲:5，神圣车行:4，流浪地球:2，猎鹿人:4，肉与灵:4，普通人:0，不要碰我:3，摔角王:3，甘地传:4，在某处:3，母女情深:0，死侍2：我爱我家:4，浮士德:0，莫扎特传:4，罗马环城高速:0，烈火战车:0，美国队长2:3，金刚狼2:2，雷神2：黑暗世界:0，原始星球:4，寒枝雀静:4，走出非洲:0，差馆Ⅱ:4，差馆:4，龙哥:5，高三:4，离开的女人:0，啥是佩奇:2，钢铁侠3:0，来自远方:3，野战排:4，课室风云:5，与狼共舞:4，大内密探零零发:0，长江七号:0，生命之树:0，小鬼当家:0，查理和巧克力工厂:0，蜘蛛侠:0，超凡蜘蛛侠:0，克莱默夫妇:4，阿黛尔的生活:4，雨人:4，哈利·波特与密室:0，哈利·波特与火焰杯:0，复仇者联盟:0，登月第一人:4，野梨树:3，冬眠:3，为黛西小姐开车:3，X战警：第一战:0，美国队长:0，流浪的迪潘:3，不可饶恕:0，我是布莱克:3，方形:4，钢铁侠2:0，莎翁情史:3，幸福的拉扎罗:4，钢铁侠:3，芝加哥:4，神奇四侠2:2，百万美元宝贝:3，帕丁顿熊2:0，角斗士:0，撞车:3，四个春天:4，X战警3：背水一战:3，无间道风云:4，贫民窟的百万富翁:3，拆弹部队:3，艺术家:4，逃离德黑兰:3，为奴十二年:4，地球最后的夜晚:4，鸟人:4，战狼2:2，华盛顿邮报:4，大佛普拉斯:4，此房是我造:4，女性瘾者：第二部:0，如父如子:3，步履不停:4，无人知晓:3，复仇在我:4，流浪者:0，猪与军舰:5，楢山节考:5，勇士:0，X战警2:2，阿里郎:4，阿门:0，杀人回忆:3，圣殇:4，魔神坛斗士:5，幽游白书:5，江原道之力:0，疯狂的石头:0，恋恋笔记本:0，记忆碎片:0，心灵捕手:0，无敌破坏王:0，疯狂原始人:0，冰雪奇缘:0，海底总动员2：多莉去哪儿:0，功夫熊猫2:0，功夫熊猫:0，海底总动员:0，美食总动员:0，赛车总动员:0，玩具总动员2:0，玩具总动员:0，超级大坏蛋:0，长江图:4，弓:4，龙珠·改:0，龙珠Z:0，七龙珠:5，X战警:3，开心鬼撞鬼:0，背靠背，脸对脸:4，空房间:3，春夏秋冬又一春:5，神奇四侠:2，收件人不详:4，薄荷糖:5，神女:0，哈利·波特与凤凰社:0，8英里:0，瑞克和莫蒂 第三季:0，瑞克和莫蒂 第二季:0，瑞克和莫蒂 第一季:0，生活大爆炸  第四季:0，生活大爆炸  第五季:0，生活大爆炸  第三季:0，生活大爆炸  第二季:0，生活大爆炸  第一季:0，生活大爆炸 第八季:0，生活大爆炸 第六季:0，生活大爆炸 第七季:0，广告狂人  第三季:4，广告狂人  第二季:3，广告狂人 第一季:4，绝命毒师  第四季:5，绝命毒师  第二季:5，绝命毒师  第三季:5，绝命毒师  第五季:5，绝命毒师 第一季:5，火线  第四季:5，火线  第二季:5，火线 第三季:5，火线 第五季:5，火线 第一季:5，权力的游戏 第六季:4，权力的游戏 第三季:5，权力的游戏 第五季:5，权力的游戏  第二季:5，权力的游戏 第四季:5，权力的游戏 第一季:5，老友记  第八季:5，老友记  第七季:5，老友记  第六季:5，老友记  第五季:5，老友记  第九季:5，老友记 第十季:5，老友记  第四季:5，老友记  第三季:5，老友记 第二季:5，老友记 第一季:5，去年烟花特别多:5，香港制造:4，恶老板:0，白日焰火:0，月光男孩:0，龙猫:0，终结者2018:0，终结者3:0，终结者:0，终结者：创世纪:0，卡萨布兰卡:0，黑客帝国3：矩阵革命:0，荆轲刺秦王:0，憨豆特工2:0，侏罗纪世界:0，美人鱼:0，忠犬八公物语:0，坠入:0，金刚狼:0，玩具总动员3:0，色，戒:0，本杰明·巴顿奇事:0，007：大破天幕杀机:0，高兴:0，泰迪熊:0，烈日灼心:0，那些年，我们一起追的女孩:0，泰迪熊2:0，大鱼:0，哈利·波特与混血王子:0，搜索:0，两小无猜:0，一个勺子:0，一树梨花压海棠:0，2012:0，青春派:0，马利和我:0，血战钢锯岭:0，叶问:0，随波逐流:0，的士速递4:0，的士速递3:0，的士速递:0，湄公河行动:0，西北偏北:0，变形金刚:0，冰川时代:0，悲惨世界:0，郎在对门唱山歌:2，暖暖内含光:0，英雄本色:0，巫山云雨:0，东:0，中国电影的前世今生:0，无用:0，黑色早餐:0，小说:4，赵先生:4，路边野餐:4，落叶归根:4，冈仁波齐:3，蜡笔小新：呼风唤雨！战国大合战:0，蜡笔小新之呼风唤雨！夕阳下的春日部男孩:0，蜡笔小新：梦境世界大突击:0，蜡笔小新之呼风唤雨！大人帝国的反击:5，爱情麻辣烫:3，洗澡:3，昨天:3，飞越老人院:0，铁西区第三部分：铁路:5，铁西区第二部分：艳粉街:5，铁西区第一部分：工厂:5，爱情万岁:4，我是古巴:4，死囚越狱:0，黄色潜水艇:0，白丝带:5，乡愁:0，我嫁了个怪蜀黍！:4，心理游戏:0，潜行者:5，洞:5，趣味游戏:4，蔷薇的葬礼:0，网络谜踪:3，解除好友2：暗网:3，爱恋:0，空山灵雨:0，死者田园祭:0，断了气:0，夜困摩天岭:0，索拉里斯:0，唐伯虎点秋香:0，食神:0，宝贝计划:0，人再囧途之泰囧:0，人在囧途:0，羞羞的铁拳:0，夏洛特烦恼:0，资产阶级的审慎魅力:0，泯灭天使:0，白日美人:0，一条安达鲁狗:0，海上花:0，苹果:0，野草莓:0，蓝风筝:0，十字街头:0，可可西里:0，没完没了:0，我11:3，日照重庆:2，左右:2，女导演:4，远离天堂:2，青红:2，摔跤吧！爸爸:0，二弟:3，沙漠妖姬:4，扁担·姑娘:3，极度寒冷:4，冬春的日子:0，刺客聂隐娘:0，勒阿弗尔:3，最好的时光:3，咖啡时光:0，千禧曼波:0，南国再见，南国:0，衡量一个人:1，大象席地而坐:4，中国:0，柔情史:3，北方一片苍茫:3，虚你人生:3，好男好女:0，尼罗河女儿:3，双面女蝎星:0，卡罗尔:0，早餐俱乐部:4，世界奇妙物语 2016年春之特别篇:0，世界奇妙物语 25周年秋季特别篇 杰作再现篇:0，荒蛮故事:4，童年往事:4，斗牛:0，白日梦想家:0，五个扑水的少年:0，汉江怪物:3，时空恋旅人:3，金色梦乡:2，魔幻时刻:3，唐人街:0，惊曝内幕:0，聚焦:5，史密斯先生到华盛顿:5，乘风破浪:1，冬冬的假期:4，土拨鼠之日:3，阳光小美女:3，守望者:0，哥斯拉:3，秘境里斯本:3，风柜来的人:5，后天:4，团圆:4，纺织姑娘:4，图雅的婚事:5，惊蛰:3，推拿:4，花:4，浮城谜事:3，雄起日:3，巴黎，我爱你:4，罗马11时:4，春风沉醉的夜晚:5，紫蝴蝶:2，周末情人:3，追龙:3，苏州河:5，孩子王:2，第七封印:0，假面:5，黄土地:4，海上传奇:3，二十四城记:3，世界:3，公共场所:0，小山回家:0，任逍遥:5，游览意大利:0，杀人狂时代:3，一个Z和两个O:4，马路天使:3，早安:4，你丫闭嘴！:3，乌鸦与麻雀:4，国产凌凌漆:3，万家灯火:5，哀乐中年:5，小城之春:4，非诚勿扰2:3，老炮儿:4，举起手来2：追击阿多丸号:2，举起手来！:4，说谎世界:4，每个人都有他自己的电影:0，卢米埃尔与四十大导:0，列宁格勒牛仔征美记:4，战舰波将金号:0，橘色:5，归来:3，代号美洲豹:3，山楂树之恋:3，三枪拍案惊奇:1，日落大道:4，十七岁的单车:4，满城尽带黄金甲:4，大白鲨:4，猜火车2:4，电话谋杀案:3，杀出个黎明:4，我是传奇:3，千里走单骑:2，性爱宝典:4，十面埋伏:4，剃刀边缘:4，着魔:4，子弹横飞百老汇:5，我的父亲母亲:3，摇啊摇，摇到外婆桥:3，红高粱:5，秋菊打官司:3，菊豆:5，大红灯笼高高挂:5，洞:4，过年:5，手机:3，大腕:4，不见不散:5，纵横四海:4，阿黛尔·雨果的故事:4，无问西东:3，好莱坞式结局:4，疯狂的赛车:3，我是你爸爸:4，顽主:5，甲方乙方:5，天下无贼:4，非诚勿扰:4，神秘巨星:4，大世界:3，神秘列车:4，妖铃铃:1，傻瓜大闹科学城:5，傻瓜入狱记:4，非强力春药:4，罪与错:5，无线电时代:5，爱与死:4，呆头鹅:4，汉娜姐妹:5，解构爱情狂:5，开罗紫玫瑰:4，丈夫、太太与情人:4，曼哈顿:5，大路:5，卡比利亚之夜:5，不法之徒:5，算命:3，咖啡与香烟:4，地球之夜:5，芳华:3，至暗时刻:4，法外之徒:4，精疲力尽:4，祖与占:3，独立时代:5，三峡好人:5，站台:5，小武:5，怒火青春:4，四百击:4，美国X档案:3，天生杀人狂:5，大开眼戒:4，洛丽塔:4，闪灵:3，全金属外壳:4，2001太空漫游:4，巴里·林登:4，光荣之路:4，魔鬼代言人:3，盗火线:3，老无所依:4，荒野大镖客:3，黄昏双镖客:3，西部往事:3，杀手:5，热天午后:4，情枭的黎明:3，忠奸人:3，疤面煞星:5，好家伙:4，落水狗:5，杀死比尔:3，公民凯恩:5，愤怒的公牛:5，出租车司机:5，偷拐抢骗:5，曾经:3，国王的演讲:4，房间:4，爱在午夜降临前:4，蓝色大门:4，非常嫌疑犯:3，无耻混蛋:5，美国丽人:4，发条橙:5，罗生门:5，追随:5，香水:3，人工智能:4，海边的曼彻斯特:4，花样年华:5，完美的世界:3，教父3:4，猜火车:5，黑天鹅:4，喜剧之王:4，怪兽电力公司:5，喜宴:4，虎口脱险:4，燃情岁月:3，真爱至上:2，神偷奶爸:3，七武士:3，幸福终点站:3，菊次郎的夏天:3，超脱:3，消失的爱人:3，爱在日落黄昏时:4，看不见的客人:3，阿凡达:3，猫鼠游戏:3，爱在黎明破晓前:4，断背山:4，布达佩斯大饭店:4，末代皇帝:4，狩猎:3，上帝之城:3，一一:5，甜蜜蜜:5，禁闭岛:3，重庆森林:5，第六感:3，阳光灿烂的日子:5，让子弹飞:4，春光乍泄:5，蝴蝶效应:3，玛丽和马克思:4，西西里的美丽传说:4，拯救大兵瑞恩:4，入殓师:3，控方证人:3，V字仇杀队:5，闻香识女人:5，飞越疯人院:5，窃听风暴:4，飞屋环游记:3，两杆大烟枪:5，大话西游之月光宝盒:4，活着:4，罗马假日:4，蝙蝠侠：黑暗骑士:3，鬼子来了:5，少年派的奇幻漂流:4，指环王3：王者无敌:3，怦然心动:4，星际穿越:4，十二怒汉:5，搏击俱乐部:4，无间道:3，熔炉:2，当幸福来敲门:2，触不可及:4，天堂电影院:5，乱世佳人:5，楚门的世界:5，教父:5，大话西游之大圣娶亲:4，放牛班的春天:3，忠犬八公的故事:3，三傻大闹宝莱坞:3，海上钢琴师:5，机器人总动员:3，盗梦空间:4，泰坦尼克号:4，辛德勒的名单:4，千与千寻:3，美丽人生:3，阿甘正传:4，这个杀手不太冷:5，霸王别姬:5，肖申克的救赎:5，地下铁:4，地下:5，奇爱博士:5，
常居: ;150794938;2016-09-05加入;亚历山大大帝:5，杀人回忆:4，红辣椒:5，告白:0，穿条纹睡衣的男孩:0，黑客帝国:0，阿凡达:0，末代皇帝:0，战争之王:4，我自己的爱达荷:0，醉乡民谣:0，她:0，登堂入室:5，迈耶罗维茨的故事:0，降临:4，不羁夜:4，暴裂无声:4，我不是药神:5，疯狂的外星人:5，少年斯派维的奇异旅行:4，坚信礼:0，美国精神病人:0，血色将至:5，布达佩斯大饭店:4，雨果:5，燃烧:4，漂亮男孩:5，包宝宝:1，蜘蛛侠：平行宇宙:4，2001太空漫游:0，公民凯恩:0，成长边缘:4，复仇者联盟3：无限战争:2，惊天魔盗团:0，社交网络:4，再见，克里斯托弗·罗宾:4，男孩们回来了:0，白日梦想家:5，禁闭岛:4，超时空同居:4，在云端:4，你好布拉德:4，远大前程·双龙会:4，心灵捕手:5，唐人街探案2:5，
常居: ;74201280;2013-06-21加入;加密货币:4，无情暴虐:2，复仇者联盟4：终局之战:4，堕入地球的间谍:4，波尔达克 第四季:3，铁雨:4，猫是要抱着的:1，国家破产之日:3，三重威胁之跨国大营救:2，廉政风云:2，极限职业:4，爱，死亡和机器人:5，增速驱动:3，三方国界:2，徒手攀岩:4，风声:4，64号病历:3，阿丽塔：战斗天使:3，伦敦战场:2，末日巡逻队:4，武林怪兽:1，副总统:4，杀死希特勒与大脚怪的人:2，于特岛7月22日:2，霸主:1，物怪:3，王国 第一季:4，绝地隧战:3，飞驰人生:3，白虎:4，T-34坦克:4，性爱自修室 第一季:4，潘菲洛夫28勇士:4，流浪地球:5，疯狂的外星人:1，你给的仇恨:3，私人战争:3，贼王:3，掠食城市:4，寡妇联盟:2，贴身女保镖:2，战斗民族养成记:3，火狐一号出击:1，大黄蜂:2，一个小忙:4，山2:3，军火贩:3，八毫米2:2，男人勿近:3，超脑48小时:2，邻家大贱谍:3，黑白迷宫:1，猎凶风河谷:4，猩球崛起3：终极之战:1，恶 第四季:5，永生的海拉:4，惊天解密:2，变形金刚5：最后的骑士:1，劣质爱情:2，金矿:4，独家新闻:4，日本未成年色情交易:1，夜色人生:3，悍女:3，刺客信条:2，长城:3，五十度黑:2，恐袭波士顿:4，血战钢锯岭:3，第九区:5，降临:3，刑柱之地2:2，海豹六队 第一季:4，共助:3，爱丽丝的失踪:3，夜行动物:2，国务卿女士 第三季:2，禁忌 第一季:3，她:3，援交情缘:3，百条大道:3，间谍同盟:4，友军倒下:4，斯隆女士:3，大创业家:4，过年 第二季:5，过年:5，树大招风:3，天赐之女:1，激战柏林:3，
常居: ;91191450;2014-06-17加入;季节变幻:2，遇见你之前:4，下一站，说爱你:3，初恋这件小事:4，伸冤人:2，小偷家族:4，林肯:4，摘金奇缘:2，妖猫传:2，一吻定情:2，美国骗局:2，变形金刚4：绝迹重生:1，流浪地球:4，飞驰人生:3，疯狂的外星人:2，网络谜踪:4，我不是药神:0，方法派:4，罗曼蒂克消亡史:3，降临:4，射雕英雄传:1，孤单又灿烂的神：鬼怪:2，绿里奇迹:3，栀子花开:1，少年:2，边境杀手:5，偷拐抢骗:5，两杆大烟枪:5，双宝斗恶魔:3，微不足道:4，犬王:0，闯入者:4，红色:5，燃烧的棕榈:3，亲爱的:4，心花路放:3，分手大师:1，极品飞车:3，裂缝:5，沉睡魔咒:3，X战警：逆转未来:5，明日边缘:3，
常居:北京;abjkl;2006-02-28加入;伦敦生活 第二季:0，再见 南屏晚钟:0，地久天长:0，灵能百分百 II:0，阳台上:0，夏目友人帐:0，驯龙高手3:0，一吻定情:0，今夜在浪漫剧场:0，瓣嘴特别篇：周星驰:0，王国 第一季:0，文明:0，半生缘:0，摄影机不要停！:0，无可隐藏:0，完美的他人:0，完美陌生人(西班牙版):0，完美陌生人:0，黑镜：潘达斯奈基:0，水星13号计划:0，女主角:0，罗马:0，燃点:0，三和人才市场  中国日结1500日元的年轻人们:0，中国合伙人2:0，永恒族:0，X战警：黑凤凰:0，双子杀手:0，印度合伙人:0，夜奔:0，贴身保镖:0，天才一族:0，历史的针脚:0，找到你:0，百万美元宝贝:0，透纳先生:0，特工:0，镰仓物语:0，太太万岁:0，我们都为比尔着盛装:0，时尚女王：Iris的华丽传奇:0，驯兔记:0，驻颜有术:0，敦煌莫高窟 美の全貌·上篇·重现大唐帝国的辉煌:0，黑之契约者:0，她爱我:0，自梳:0，未麻的部屋:0，春宵苦短，少女前进吧！:0，电子梦：菲利普·狄克的世界:0，音乐之迷:0，傲骨之战 第一季:0，我爱你:0，朱丽叶与梁山伯:0，大都会传奇:0，末日重启:0，不成问题的问题:0，告别有情天:0，德国八三年:0，拿破仑：埃及之战 第一季:0，伊丽莎白一世:0，玛戈王后:0，铁娘子：坚固柔情:0，伊丽莎白2：黄金时代:0，与迈克尔·佩林游巴西:0，亨利四世：第二部分:0，查尔斯三世:0，楼上，楼下 第一季:0，女教皇:0，风中的女王 第二季:0，狼厅:0，流金岁月:0，朝花夕拾:0，玫瑰的故事:0，喜宝:0，波特小姐:0，成为简·奥斯汀:0，童贞女王:0，冬狮:0，21世纪性爱指南:0，声之形:0，黑色皮革手册:0，外貌协会100%:0，时尚烟云:0，开罗紫玫瑰:0，宿敌：贝蒂和琼 第一季:0，意外:0，地图：权力、掠夺和占有:0，请回答1988:0，权力的游戏 第一季:0，无姓之人:0，梁祝:0，风雨故园:0，二维世界:0，疯狂店员:0，南京路:0，浪潮:0，暴力云与送子鹳:0，阿凡达2：水之道:0，玛丽和马克思:0，大象:0，
